year,ISO,LiNo,latitude,longitude,Breteau_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,date,
2009,49,50,22.6709279,120.3240912,2,0,2,1.063829787,12,2009/11/30,2009/12/6
2009,6,50,22.6709279,120.3240912,2,0,2,1.960784314,18,2009/2/2,2009/2/8
2011,15,50,22.6709279,120.3240912,2,0,2,2.857142857,6,2011/4/4,2011/4/10
2011,18,50,22.6709279,120.3240912,2,0,2,2.857142857,6,2011/4/25,2011/5/1
2011,21,50,22.6709279,120.3240912,2,0,2,2.040816327,0,2011/5/16,2011/5/22
2011,23,50,22.6709279,120.3240912,2,0.04,2,2.272727273,24,2011/5/30,2011/6/5
2011,30,50,22.6709279,120.3240912,2,0.14,2,2.040816327,28,2011/7/18,2011/7/24
2011,36,50,22.6709279,120.3240912,2,0.14,2,2.941176471,6,2011/8/29,2011/9/4
2012,5,50,22.6709279,120.3240912,2,0,2,4,20,2012/1/23,2012/1/29
2005,28,51,22.6762937,120.3240912,2,0,2,1.449275362,8,2005/7/4,2005/7/10
2008,5,51,22.6762937,120.3240912,2,0,2,1.851851852,22,2008/1/28,2008/2/3
2009,6,51,22.6762937,120.3240912,2,0,2,1.818181818,4,2009/2/2,2009/2/8
2010,6,51,22.6762937,120.3240912,2,0,2,1.388888889,8,2010/2/1,2010/2/7
2007,14,52,22.6420718,120.2999431,2,0,2,1.785714286,70,2007/4/2,2007/4/8
2008,11,52,22.6420718,120.2999431,2,0,2,1.111111111,6,2008/3/10,2008/3/16
2009,7,52,22.6420718,120.2999431,2,0,2,1.754385965,22,2009/2/9,2009/2/15
2012,12,52,22.6420718,120.2999431,2,0,2,2.222222222,30,2012/3/12,2012/3/18
2012,19,52,22.6420718,120.2999431,2,0,2,3.703703704,10,2012/4/30,2012/5/6
2012,20,52,22.6420718,120.2999431,2,0,2,2.127659574,56,2012/5/7,2012/5/13
2005,11,53,22.638573,120.2941757,2,0.04,2,3.03030303,2,2005/3/7,2005/3/13
2005,15,53,22.638573,120.2941757,2,0,2,1.5625,18,2005/4/4,2005/4/10
2007,10,53,22.638573,120.2941757,2,0,2,2.43902439,34,2007/3/5,2007/3/11
2009,6,53,22.638573,120.2941757,2,0,2,1.5625,18,2009/2/2,2009/2/8
2011,12,53,22.638573,120.2941757,2,0,2,4.545454545,10,2011/3/14,2011/3/20
2011,23,53,22.638573,120.2941757,2,0,2,2.777777778,0,2011/5/30,2011/6/5
2011,24,53,22.638573,120.2941757,2,0,2,2.5,18,2011/6/6,2011/6/12
2011,33,53,22.638573,120.2941757,2,0,2,2.325581395,16,2011/8/8,2011/8/14
2012,7,53,22.638573,120.2941757,2,0,2,3.571428571,10,2012/2/6,2012/2/12
2005,19,54,22.6355178,120.2927338,2,0,2,1.351351351,42,2005/5/2,2005/5/8
2005,44,54,22.6355178,120.2927338,2,0.14,2,2.173913043,12,2005/10/24,2005/10/30
2007,10,54,22.6355178,120.2927338,2,0,2,2.777777778,30,2007/3/5,2007/3/11
2007,37,54,22.6355178,120.2927338,2,0,2,2.173913043,10,2007/9/10,2007/9/16
2007,4,54,22.6355178,120.2927338,2,0,2,1.960784314,14,2007/1/22,2007/1/28
2008,51,54,22.6355178,120.2927338,2,0,2,2.857142857,12,2008/12/15,2008/12/21
2009,3,54,22.6355178,120.2927338,2,0,2,1.851851852,8,2009/1/12,2009/1/18
2009,6,54,22.6355178,120.2927338,2,0,2,2.222222222,14,2009/2/2,2009/2/8
2010,32,54,22.6355178,120.2927338,2,0,2,2.127659574,10,2010/8/2,2010/8/8
2011,29,54,22.6355178,120.2927338,2,0.02,2,2.222222222,28,2011/7/11,2011/7/17
2012,22,54,22.6355178,120.2927338,2,0,2,4.347826087,24,2012/5/21,2012/5/27
2005,10,55,22.6403863,120.3096749,2,0,2,2.857142857,40,2005/2/28,2005/3/6
2005,27,55,22.6403863,120.3096749,2,0.02,2,1.818181818,50,2005/6/27,2005/7/3
2005,44,55,22.6403863,120.3096749,2,0.04,2,1.298701299,16,2005/10/24,2005/10/30
2005,52,55,22.6403863,120.3096749,2,0,2,1.960784314,42,2005/12/19,2005/12/25
2007,34,55,22.6403863,120.3096749,2,0.04,2,1.369863014,18,2007/8/20,2007/8/26
2007,36,55,22.6403863,120.3096749,2,0,2,2.43902439,4,2007/9/3,2007/9/9
2007,52,55,22.6403863,120.3096749,2,0,2,1.538461538,8,2007/12/24,2007/12/30
2008,11,55,22.6403863,120.3096749,2,0,2,1.449275362,8,2008/3/10,2008/3/16
2008,18,55,22.6403863,120.3096749,2,0,2,1.960784314,22,2008/4/28,2008/5/4
2009,12,55,22.6403863,120.3096749,2,0,2,1.785714286,22,2009/3/16,2009/3/22
2009,7,55,22.6403863,120.3096749,2,0,2,1.492537313,14,2009/2/9,2009/2/15
2011,8,55,22.6403863,120.3096749,2,0,2,3.846153846,12,2011/2/14,2011/2/20
2005,32,56,22.6409958,120.2938152,2,0,2,1.369863014,2,2005/8/1,2005/8/7
2006,17,56,22.6409958,120.2938152,2,0,2,1.851851852,32,2006/4/17,2006/4/23
2007,18,56,22.6409958,120.2938152,2,0,2,1.754385965,40,2007/4/30,2007/5/6
2007,34,56,22.6409958,120.2938152,2,0,2,1.25,34,2007/8/20,2007/8/26
2007,52,56,22.6409958,120.2938152,2,0,2,1.470588235,22,2007/12/24,2007/12/30
2008,15,56,22.6409958,120.2938152,2,0.04,2,1.204819277,54,2008/4/7,2008/4/13
2010,17,56,22.6409958,120.2938152,2,0.02,2,2.43902439,10,2010/4/19,2010/4/25
2011,16,56,22.6409958,120.2938152,2,0,2,2.5,38,2011/4/11,2011/4/17
2011,7,56,22.6409958,120.2938152,2,0,2,2.083333333,2,2011/2/7,2011/2/13
2005,30,57,22.6432638,120.300664,2,0.12,2,1.538461538,24,2005/7/18,2005/7/24
2007,1,57,22.6432638,120.300664,2,0,2,2.43902439,12,2007/1/1,2007/1/7
2007,52,57,22.6432638,120.300664,2,0,2,1.754385965,22,2007/12/24,2007/12/30
2009,3,57,22.6432638,120.300664,2,0,2,1.754385965,6,2009/1/12,2009/1/18
2009,7,57,22.6432638,120.300664,2,0,2,1.818181818,8,2009/2/9,2009/2/15
2010,17,57,22.6432638,120.300664,2,0,2,1.612903226,20,2010/4/19,2010/4/25
2010,8,57,22.6432638,120.300664,2,0,2,1.666666667,16,2010/2/15,2010/2/21
2011,24,57,22.6432638,120.300664,2,0,2,1.923076923,10,2011/6/6,2011/6/12
2012,12,57,22.6432638,120.300664,2,0,2,3.571428571,4,2012/3/12,2012/3/18
2005,18,58,22.6464403,120.2902105,2,0.06,2,3.333333333,44,2005/4/25,2005/5/1
2006,1,58,22.6464403,120.2902105,2,0,2,2.43902439,8,2006/1/1,2006/1/1
2007,11,58,22.6464403,120.2902105,2,0,2,1.587301587,6,2007/3/12,2007/3/18
2008,10,58,22.6464403,120.2902105,2,0,2,1.538461538,12,2008/3/3,2008/3/9
2008,15,58,22.6464403,120.2902105,2,0.02,2,1.369863014,16,2008/4/7,2008/4/13
2008,3,58,22.6464403,120.2902105,2,0,2,1.612903226,6,2008/1/14,2008/1/20
2008,52,58,22.6464403,120.2902105,2,0,2,1.666666667,10,2008/12/22,2008/12/28
2010,12,58,22.6464403,120.2902105,2,0,2,1.481481481,50,2010/3/15,2010/3/21
2011,25,58,22.6464403,120.2902105,2,0.02,2,2.083333333,6,2011/6/13,2011/6/19
2012,20,58,22.6464403,120.2902105,2,0,2,2.325581395,6,2012/5/7,2012/5/13
2007,1,59,22.6437128,120.2985012,2,0,2,1.25,50,2007/1/1,2007/1/7
2007,10,59,22.6437128,120.2985012,2,0,2,1.754385965,34,2007/3/5,2007/3/11
2007,18,59,22.6437128,120.2985012,2,0,2,1.666666667,2,2007/4/30,2007/5/6
2008,52,59,22.6437128,120.2985012,2,0,2,1.470588235,10,2008/12/22,2008/12/28
2009,3,59,22.6437128,120.2985012,2,0,2,1.960784314,8,2009/1/12,2009/1/18
2011,12,59,22.6437128,120.2985012,2,0,2,2.702702703,40,2011/3/14,2011/3/20
2011,16,59,22.6437128,120.2985012,2,0,2,3.225806452,20,2011/4/11,2011/4/17
2011,8,59,22.6437128,120.2985012,2,0,2,2.43902439,10,2011/2/14,2011/2/20
2012,12,59,22.6437128,120.2985012,2,0.04,2,5.555555556,6,2012/3/12,2012/3/18
2012,19,59,22.6437128,120.2985012,2,0,2,2.941176471,24,2012/4/30,2012/5/6
2005,10,60,22.6430695,120.3096749,2,0,2,4.761904762,6,2005/2/28,2005/3/6
2005,26,60,22.6430695,120.3096749,2,0.12,2,2.380952381,100,2005/6/20,2005/6/26
2005,32,60,22.6430695,120.3096749,2,0,2,1,2,2005/8/1,2005/8/7
2005,52,60,22.6430695,120.3096749,2,0,2,2,50,2005/12/19,2005/12/25
2006,51,60,22.6430695,120.3096749,2,0,2,3.225806452,50,2006/12/11,2006/12/17
2007,10,60,22.6430695,120.3096749,2,0,2,2.325581395,10,2007/3/5,2007/3/11
2007,14,60,22.6430695,120.3096749,2,0.02,2,1.408450704,12,2007/4/2,2007/4/8
2007,18,60,22.6430695,120.3096749,2,0,2,1.5625,22,2007/4/30,2007/5/6
2007,41,60,22.6430695,120.3096749,2,0,2,1.818181818,12,2007/10/8,2007/10/14
2008,51,60,22.6430695,120.3096749,2,0,2,2.43902439,12,2008/12/15,2008/12/21
2009,23,60,22.6430695,120.3096749,2,0,2,1.538461538,6,2009/6/1,2009/6/7
2011,13,60,22.6430695,120.3096749,2,0,2,4.761904762,20,2011/3/21,2011/3/27
2005,15,61,22.6364107,120.2948966,2,0,2,1.923076923,18,2005/4/4,2005/4/10
2005,19,61,22.6364107,120.2948966,2,0.04,2,1.754385965,18,2005/5/2,2005/5/8
2005,52,61,22.6364107,120.2948966,2,0,2,2.380952381,24,2005/12/19,2005/12/25
2007,40,61,22.6364107,120.2948966,2,0,2,1.449275362,18,2007/10/1,2007/10/7
2008,1,61,22.6364107,120.2948966,2,0,2,1.754385965,14,2008/1/1,2008/1/6
2008,20,61,22.6364107,120.2948966,2,0,2,1.5625,10,2008/5/12,2008/5/18
2009,25,61,22.6364107,120.2948966,2,0,2,2.5,10,2009/6/15,2009/6/21
2009,3,61,22.6364107,120.2948966,2,0.02,2,1.785714286,8,2009/1/12,2009/1/18
2011,19,61,22.6364107,120.2948966,2,0.02,2,2.325581395,10,2011/5/2,2011/5/8
2011,21,61,22.6364107,120.2948966,2,0,2,2.272727273,14,2011/5/16,2011/5/22
2011,28,61,22.6364107,120.2948966,2,0,2,2.272727273,30,2011/7/4,2011/7/10
2012,7,61,22.6364107,120.2948966,2,0,2,4,4,2012/2/6,2012/2/12
2005,19,62,22.6392101,120.2894895,2,0.02,2,1.265822785,18,2005/5/2,2005/5/8
2007,11,62,22.6392101,120.2894895,2,0,2,2.127659574,26,2007/3/12,2007/3/18
2007,18,62,22.6392101,120.2894895,2,0.08,2,1.5625,18,2007/4/30,2007/5/6
2008,10,62,22.6392101,120.2894895,2,0,2,1.298701299,8,2008/3/3,2008/3/9
2008,32,62,22.6392101,120.2894895,2,0,2,1.538461538,4,2008/8/4,2008/8/10
2008,52,62,22.6392101,120.2894895,2,0,2,2.083333333,42,2008/12/22,2008/12/28
2011,11,62,22.6392101,120.2894895,2,0,2,4.347826087,100,2011/3/7,2011/3/13
2011,13,62,22.6392101,120.2894895,2,0.02,2,6.25,100,2011/3/21,2011/3/27
2011,18,62,22.6392101,120.2894895,2,0,2,3.03030303,20,2011/4/25,2011/5/1
2011,26,62,22.6392101,120.2894895,2,0,2,2.325581395,18,2011/6/20,2011/6/26
2011,8,62,22.6392101,120.2894895,2,0.1,2,3.225806452,10,2011/2/14,2011/2/20
2012,13,62,22.6392101,120.2894895,2,0,2,2.083333333,20,2012/3/19,2012/3/25
2005,13,63,22.6437991,120.3255327,2,0,2,3.703703704,16,2005/3/21,2005/3/27
2005,9,63,22.6437991,120.3255327,2,0,2,3.448275862,40,2005/2/21,2005/2/27
2007,12,63,22.6437991,120.3255327,2,0,2,2.631578947,52,2007/3/19,2007/3/25
2007,15,63,22.6437991,120.3255327,2,0,2,1.818181818,70,2007/4/9,2007/4/15
2009,2,63,22.6437991,120.3255327,2,0.02,2,2.127659574,26,2009/1/5,2009/1/11
2009,7,63,22.6437991,120.3255327,2,0.06,0,1.923076923,18,2009/2/9,2009/2/15
2011,11,63,22.6437991,120.3255327,2,0,2,1.886792453,38,2011/3/7,2011/3/13
2012,12,63,22.6437991,120.3255327,2,0.02,2,2.380952381,6,2012/3/12,2012/3/18
2012,13,63,22.6437991,120.3255327,2,0,2,2,20,2012/3/19,2012/3/25
2012,15,63,22.6437991,120.3255327,2,0,2,7.692307692,0,2012/4/2,2012/4/8
2005,27,64,22.6351375,120.3413886,2,0,4,1.923076923,22,2005/6/27,2005/7/3
2005,9,64,22.6351375,120.3413886,2,0,2,2.43902439,2,2005/2/21,2005/2/27
2006,9,64,22.6351375,120.3413886,2,0,2,1.851851852,24,2006/2/20,2006/2/26
2007,10,64,22.6351375,120.3413886,2,0.02,2,1.818181818,38,2007/3/5,2007/3/11
2007,12,64,22.6351375,120.3413886,2,0,2,1.666666667,2,2007/3/19,2007/3/25
2008,20,64,22.6351375,120.3413886,2,0,2,1.351351351,4,2008/5/12,2008/5/18
2011,19,64,22.6351375,120.3413886,2,0,2,2.272727273,20,2011/5/2,2011/5/8
2011,8,64,22.6351375,120.3413886,2,0,2,3.03030303,20,2011/2/14,2011/2/20
2012,10,64,22.6351375,120.3413886,2,0,2,5.263157895,0,2012/2/27,2012/3/4
2012,14,64,22.6351375,120.3413886,2,0,2,6.25,0,2012/3/26,2012/4/1
2012,20,64,22.6351375,120.3413886,2,0,2,2.43902439,12,2012/5/7,2012/5/13
2005,10,65,22.6473667,120.3341816,2,0,2,3.333333333,4,2005/2/28,2005/3/6
2005,18,65,22.6473667,120.3341816,2,0,2,1.538461538,16,2005/4/25,2005/5/1
2007,7,65,22.6473667,120.3341816,2,0,2,2.777777778,6,2007/2/12,2007/2/18
2010,9,65,22.6473667,120.3341816,2,0.04,2,2.040816327,18,2010/2/22,2010/2/28
2011,31,65,22.6473667,120.3341816,2,0,2,5.263157895,20,2011/7/25,2011/7/31
2011,42,65,22.6473667,120.3341816,2,0,2,3.448275862,10,2011/10/10,2011/10/16
2012,20,65,22.6473667,120.3341816,2,0,2,3.333333333,16,2012/5/7,2012/5/13
2005,27,66,22.6402174,120.3298573,2,0.06,6,2.222222222,72,2005/6/27,2005/7/3
2007,10,66,22.6402174,120.3298573,2,0,2,1.851851852,6,2007/3/5,2007/3/11
2007,3,66,22.6402174,120.3298573,2,0,2,2.083333333,34,2007/1/15,2007/1/21
2008,52,66,22.6402174,120.3298573,2,0,2,2,6,2008/12/22,2008/12/28
2009,50,66,22.6402174,120.3298573,2,0,2,1.666666667,34,2009/12/7,2009/12/13
2009,7,66,22.6402174,120.3298573,2,0,2,1.666666667,18,2009/2/9,2009/2/15
2010,8,66,22.6402174,120.3298573,2,0,2,1.960784314,20,2010/2/15,2010/2/21
2011,7,66,22.6402174,120.3298573,2,0.01,2,3.846153846,13,2011/2/7,2011/2/13
2012,2,66,22.6402174,120.3298573,2,0,2,3.703703704,2,2012/1/2,2012/1/8
2005,51,67,22.643232,120.3331006,2,0,2,1.515151515,22,2005/12/12,2005/12/18
2007,34,67,22.643232,120.3331006,2,0,2,1.470588235,2,2007/8/20,2007/8/26
2008,10,67,22.643232,120.3331006,2,0,2,1.724137931,42,2008/3/3,2008/3/9
2008,52,67,22.643232,120.3331006,2,0.02,2,2.5,6,2008/12/22,2008/12/28
2009,11,67,22.643232,120.3331006,2,0,2,1.666666667,10,2009/3/9,2009/3/15
2009,18,67,22.643232,120.3331006,2,0,2,1.724137931,14,2009/4/27,2009/5/3
2010,3,67,22.643232,120.3331006,2,0.02,2,1.923076923,18,2010/1/11,2010/1/17
2011,12,67,22.643232,120.3331006,2,0.02,2,4.347826087,4,2011/3/14,2011/3/20
2011,31,67,22.643232,120.3331006,2,0.04,2,2.5,26,2011/7/25,2011/7/31
2012,16,67,22.643232,120.3331006,2,0,2,9.090909091,0,2012/4/9,2012/4/15
2005,52,68,22.6485655,120.3284158,2,0,2,2.272727273,6,2005/12/19,2005/12/25
2006,14,68,22.6485655,120.3284158,2,0.06,2,1.5625,24,2006/3/27,2006/4/2
2007,10,68,22.6485655,120.3284158,2,0.08,2,1.785714286,114,2007/3/5,2007/3/11
2007,12,68,22.6485655,120.3284158,2,0,2,1.639344262,14,2007/3/19,2007/3/25
2007,14,68,22.6485655,120.3284158,2,0,2,1.818181818,32,2007/4/2,2007/4/8
2007,7,68,22.6485655,120.3284158,2,0,2,2.127659574,6,2007/2/12,2007/2/18
2008,4,68,22.6485655,120.3284158,2,0,2,1.538461538,24,2008/1/21,2008/1/27
2008,51,68,22.6485655,120.3284158,2,0,2,1.818181818,34,2008/12/15,2008/12/21
2011,10,68,22.6485655,120.3284158,2,0,2,3.333333333,4,2011/2/28,2011/3/6
2011,22,68,22.6485655,120.3284158,2,0,2,1.851851852,6,2011/5/23,2011/5/29
2011,23,68,22.6485655,120.3284158,2,0,2,2,4,2011/5/30,2011/6/5
2011,24,68,22.6485655,120.3284158,2,0,2,1.754385965,10,2011/6/6,2011/6/12
2011,32,68,22.6485655,120.3284158,2,0,2,2.564102564,6,2011/8/1,2011/8/7
2011,51,68,22.6485655,120.3284158,2,0,2,3.125,70,2011/12/12,2011/12/18
2011,9,68,22.6485655,120.3284158,2,0,2,2.941176471,4,2011/2/21,2011/2/27
2012,13,68,22.6485655,120.3284158,2,0.02,2,3.448275862,6,2012/3/19,2012/3/25
2012,15,68,22.6485655,120.3284158,2,0,2,4,0,2012/4/2,2012/4/8
2012,19,68,22.6485655,120.3284158,2,0,2,3.571428571,24,2012/4/30,2012/5/6
2012,5,68,22.6485655,120.3284158,2,0.02,2,1.818181818,20,2012/1/23,2012/1/29
2005,13,69,22.6416229,120.3392266,2,0.02,2,3.333333333,6,2005/3/21,2005/3/27
2005,22,69,22.6416229,120.3392266,2,0.02,2,2.272727273,26,2005/5/23,2005/5/29
2011,10,69,22.6416229,120.3392266,2,0,2,3.846153846,30,2011/2/28,2011/3/6
2011,38,69,22.6416229,120.3392266,2,0.06,2,2.777777778,24,2011/9/12,2011/9/18
2011,8,69,22.6416229,120.3392266,2,0,2,4.761904762,20,2011/2/14,2011/2/20
2005,32,70,22.6378342,120.3284158,2,0,2,1.162790698,36,2005/8/1,2005/8/7
2005,9,70,22.6378342,120.3284158,2,0,2,2.43902439,20,2005/2/21,2005/2/27
2006,9,70,22.6378342,120.3284158,2,0.02,2,0.925925926,10,2006/2/20,2006/2/26
2007,10,70,22.6378342,120.3284158,2,0,2,2.564102564,4,2007/3/5,2007/3/11
2007,3,70,22.6378342,120.3284158,2,0,2,1.265822785,4,2007/1/15,2007/1/21
2007,5,70,22.6378342,120.3284158,2,0,2,1.851851852,6,2007/1/29,2007/2/4
2008,52,70,22.6378342,120.3284158,2,0.02,2,2.222222222,12,2008/12/22,2008/12/28
2009,7,70,22.6378342,120.3284158,2,0,2,1.785714286,30,2009/2/9,2009/2/15
2011,16,70,22.6378342,120.3284158,2,0,2,3.448275862,36,2011/4/11,2011/4/17
2011,41,70,22.6378342,120.3284158,2,0.02,2,2.380952381,16,2011/10/3,2011/10/9
2011,50,70,22.6378342,120.3284158,2,0,2,2.631578947,8,2011/12/5,2011/12/11
2012,26,70,22.6378342,120.3284158,2,0,2,2.702702703,30,2012/6/18,2012/6/24
2012,33,70,22.6378342,120.3284158,2,0,2,1.960784314,10,2012/8/6,2012/8/12
2008,13,71,22.6375204,120.34283,2,0.02,2,1.298701299,18,2008/3/24,2008/3/30
2009,14,71,22.6375204,120.34283,2,0,2,1.851851852,24,2009/3/30,2009/4/5
2011,41,71,22.6375204,120.34283,2,0,2,2.222222222,10,2011/10/3,2011/10/9
2012,12,71,22.6375204,120.34283,2,0,2,3.225806452,60,2012/3/12,2012/3/18
2012,7,71,22.6375204,120.34283,2,0,1.333333333,5.084745763,6.666666667,2012/2/6,2012/2/12
2005,52,72,22.6396034,120.3457126,2,0,2,1.851851852,2,2005/12/19,2005/12/25
2006,51,72,22.6396034,120.3457126,2,0,2,1.470588235,16,2006/12/11,2006/12/17
2007,10,72,22.6396034,120.3457126,2,0.02,2,2.631578947,4,2007/3/5,2007/3/11
2007,12,72,22.6396034,120.3457126,2,0,2,1.923076923,50,2007/3/19,2007/3/25
2007,18,72,22.6396034,120.3457126,2,0,2,1.428571429,14,2007/4/30,2007/5/6
2009,7,72,22.6396034,120.3457126,2,0,2,2,2,2009/2/9,2009/2/15
2012,18,72,22.6396034,120.3457126,2,0,2,5.555555556,10,2012/4/23,2012/4/29
2007,6,73,22.6366358,120.3341816,2,0,2,2,16,2007/2/5,2007/2/11
2008,3,73,22.6366358,120.3341816,2,0,2,1.818181818,8,2008/1/14,2008/1/20
2008,52,73,22.6366358,120.3341816,2,0,2,1.851851852,14,2008/12/22,2008/12/28
2009,16,73,22.6366358,120.3341816,2,0.1,2,1.666666667,100,2009/4/13,2009/4/19
2012,17,73,22.6366358,120.3341816,2,0,2,3.846153846,24,2012/4/16,2012/4/22
2005,9,74,22.6403602,120.3356231,2,0,2,2.43902439,36,2005/2/21,2005/2/27
2007,10,74,22.6403602,120.3356231,2,0,2,2.631578947,38,2007/3/5,2007/3/11
2007,15,74,22.6403602,120.3356231,2,0,2,1.5625,22,2007/4/9,2007/4/15
2009,16,74,22.6403602,120.3356231,2,0,2,1.5625,36,2009/4/13,2009/4/19
2009,6,74,22.6403602,120.3356231,2,0.02,0,2,16,2009/2/2,2009/2/8
2012,1,74,22.6403602,120.3356231,2,0.08,2,4.545454545,14,2012/1/1,2012/1/1
2005,9,75,22.6384195,120.3385059,2,0.02,2,2.941176471,20,2005/2/21,2005/2/27
2006,9,75,22.6384195,120.3385059,2,0.02,2,2.173913043,20,2006/2/20,2006/2/26
2007,12,75,22.6384195,120.3385059,2,0,2,2.325581395,34,2007/3/19,2007/3/25
2008,10,75,22.6384195,120.3385059,2,0,2,2.380952381,4,2008/3/3,2008/3/9
2009,2,75,22.6384195,120.3385059,2,0,2,1.754385965,8,2009/1/5,2009/1/11
2011,8,75,22.6384195,120.3385059,2,0.02,2,3.125,20,2011/2/14,2011/2/20
2005,17,76,22.6445413,120.3284158,2,0.02,2,2.040816327,50,2005/4/18,2005/4/24
2005,27,76,22.6445413,120.3284158,2,0.02,2,1.818181818,2,2005/6/27,2005/7/3
2005,9,76,22.6445413,120.3284158,2,0,2,3.225806452,24,2005/2/21,2005/2/27
2007,15,76,22.6445413,120.3284158,2,0,2,1.219512195,14,2007/4/9,2007/4/15
2007,25,76,22.6445413,120.3284158,2,0,2,1.492537313,42,2007/6/18,2007/6/24
2007,3,76,22.6445413,120.3284158,2,0,2,1.515151515,14,2007/1/15,2007/1/21
2007,51,76,22.6445413,120.3284158,2,0.02,2,2.173913043,34,2007/12/17,2007/12/23
2008,3,76,22.6445413,120.3284158,2,0,2,2.222222222,14,2008/1/14,2008/1/20
2009,52,76,22.6445413,120.3284158,2,0,2,1.470588235,12,2009/12/21,2009/12/27
2010,3,76,22.6445413,120.3284158,2,0.04,2,2.380952381,26,2010/1/11,2010/1/17
2011,14,76,22.6445413,120.3284158,2,0,2,2.5,16,2011/3/28,2011/4/3
2011,16,76,22.6445413,120.3284158,2,0.02,2,2.777777778,68,2011/4/11,2011/4/17
2011,2,76,22.6445413,120.3284158,2,0,2,4.347826087,20,2011/1/3,2011/1/9
2011,24,76,22.6445413,120.3284158,2,0,2,3.225806452,14,2011/6/6,2011/6/12
2011,28,76,22.6445413,120.3284158,2,0.02,2,2.222222222,8,2011/7/4,2011/7/10
2007,5,77,22.6458505,120.3237308,2,0,2,2.083333333,78,2007/1/29,2007/2/4
2009,7,77,22.6458505,120.3237308,2,0,2,1.666666667,4,2009/2/9,2009/2/15
2011,11,77,22.6458505,120.3237308,2,0,2,2.941176471,10,2011/3/7,2011/3/13
2011,33,77,22.6458505,120.3237308,2,0.02,2,4,16,2011/8/8,2011/8/14
2011,38,77,22.6458505,120.3237308,2,0,2,4,14.66666667,2011/9/12,2011/9/18
2012,13,77,22.6458505,120.3237308,2,0,2,2.380952381,12,2012/3/19,2012/3/25
2007,5,78,22.6560292,120.3183249,2,0,2,3.846153846,6,2007/1/29,2007/2/4
2008,32,78,22.6560292,120.3183249,2,0,2,1.449275362,40,2008/8/4,2008/8/10
2008,4,78,22.6560292,120.3183249,2,0,2,2.040816327,24,2008/1/21,2008/1/27
2009,17,78,22.6560292,120.3183249,2,0,2,2.43902439,6,2009/4/20,2009/4/26
2009,21,78,22.6560292,120.3183249,2,0,2,2.43902439,34,2009/5/18,2009/5/24
2010,28,78,22.6560292,120.3183249,2,0,2,1.369863014,14,2010/7/5,2010/7/11
2011,12,78,22.6560292,120.3183249,2,0,2,3.571428571,70,2011/3/14,2011/3/20
2011,33,78,22.6560292,120.3183249,2,0,2,1.818181818,18,2011/8/8,2011/8/14
2011,9,78,22.6560292,120.3183249,2,0,2,4.347826087,42,2011/2/21,2011/2/27
2012,3,78,22.6560292,120.3183249,2,0,2,2.127659574,0,2012/1/9,2012/1/15
2012,9,78,22.6560292,120.3183249,2,0,2,3.125,10,2012/2/20,2012/2/26
2005,14,79,22.6493216,120.3183249,2,0.02,2,3.333333333,12,2005/3/28,2005/4/3
2005,52,79,22.6493216,120.3183249,2,0,2,1.851851852,16,2005/12/19,2005/12/25
2006,42,79,22.6493216,120.3183249,2,0.1,2,1.785714286,24,2006/10/9,2006/10/15
2009,3,79,22.6493216,120.3183249,2,0,2,2,12,2009/1/12,2009/1/18
2009,7,79,22.6493216,120.3183249,2,0,2,2.040816327,8,2009/2/9,2009/2/15
2010,43,79,22.6493216,120.3183249,2,0,2,3.571428571,22,2010/10/18,2010/10/24
2011,10,79,22.6493216,120.3183249,2,0,2,4.761904762,6,2011/2/28,2011/3/6
2011,20,79,22.6493216,120.3183249,2,0,2,2.325581395,6,2011/5/9,2011/5/15
2011,35,79,22.6493216,120.3183249,2,0,2,3.125,40,2011/8/22,2011/8/28
2011,44,79,22.6493216,120.3183249,2,0,2,2.564102564,14,2011/10/24,2011/10/30
2012,6,79,22.6493216,120.3183249,2,0,2,3.75,8,2012/1/30,2012/2/5
2005,14,80,22.6556903,120.3215685,2,0,2,3.846153846,6,2005/3/28,2005/4/3
2007,19,80,22.6556903,120.3215685,2,0,2,2.083333333,24,2007/5/7,2007/5/13
2008,14,80,22.6556903,120.3215685,2,0,2,1.724137931,6,2008/3/31,2008/4/6
2008,18,80,22.6556903,120.3215685,2,0,2,1.428571429,6,2008/4/28,2008/5/4
2008,52,80,22.6556903,120.3215685,2,0,2,1.351351351,6,2008/12/22,2008/12/28
2011,13,80,22.6556903,120.3215685,2,0,2,2.857142857,10,2011/3/21,2011/3/27
2011,17,80,22.6556903,120.3215685,2,0,2,3.225806452,4,2011/4/18,2011/4/24
2011,23,80,22.6556903,120.3215685,2,0,2,2.941176471,20,2011/5/30,2011/6/5
2011,24,80,22.6556903,120.3215685,2,0,2,2.857142857,20,2011/6/6,2011/6/12
2011,37,80,22.6556903,120.3215685,2,0,2,4,6,2011/9/5,2011/9/11
2011,6,80,22.6556903,120.3215685,2,0,2,4.166666667,4,2011/1/31,2011/2/6
2005,14,81,22.6524079,120.3244516,2,0,2,5.263157895,4,2005/3/28,2005/4/3
2005,52,81,22.6524079,120.3244516,2,0.02,2,1.754385965,8,2005/12/19,2005/12/25
2007,12,81,22.6524079,120.3244516,2,0,2,1.785714286,92,2007/3/19,2007/3/25
2007,3,81,22.6524079,120.3244516,2,0,2,1.818181818,78,2007/1/15,2007/1/21
